date,url,arabic_article_text,actor1,actor2,location,tone,event_type
2025-01-01 21:30:00.000000 UTC,https://www.vetogate.com/5317743,وفد سوري يضم وزيري الخارجية والدفاع ورئيس الاستخبارات يصل إلى السعودية,SYRIA,COMMANDER,"Riyadh, Ar Riya?, Saudi Arabia",6.11353711790393,40
2025-01-01 21:30:00.000000 UTC,https://www.manar.com/page-49861-ar.html,رئيس آخر لجمهوريّة أخرى,SYRIA,,"Tehran, Tehran, Iran",0.65876152832675,120
2025-01-01 21:30:00.000000 UTC,https://www.dostor.org/4911403,وزير الطيران المدنى فى جولة تفقدية لمطار القاهرة الدولى,COMPANY,,"Cairo International Airport, Al Qahirah, Egypt",4.83460559796437,42
2025-01-01 21:30:00.000000 UTC,http://www.elbrqnews.com/New-News/75324.html,وزير الشؤون الإسلامية يدشّن الأدلة الفنية لبناء وتطوير المساجد,ISLAMIC,MINIST,"Riyadh, Ar Riya?, Saudi Arabia",5.47368421052631,42
2025-01-01 21:45:00.000000 UTC,http://www.elbrqnews.com/New-News/75392.html,هيئة المجتمعات العمرانية تتابع إصلاح العطل المفاجئ بمحطة مياه العبور الرئيسية,CONGRESS,QATAR,"Cairo, Al Qahirah, Egypt",0.51413881748072,90
2025-01-01 22:00:00.000000 UTC,https://elaph.com/Web/News/2025/01/1557399.html,وفد سوري كبير بقيادة وزير الخارجية يزور الرياض,REBEL,SYRIAN,"Damascus, Dimashq, Syria",3.59279609279609,42
2025-01-01 22:00:00.000000 UTC,https://www.aljazeera.net/news/2025/1/1/%D9%88%D9%81%D8%AF-%D8%B3%D9%88%D8%B1%D9%8A-%D8%B1%D9%81%D9%8A%D8%B9-%D8%A8%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%8A%D8%B5%D9%84,وفد سوري رفيع برئاسة وزير الخارجية يصل إلى السعودية,SYRIAN,REBEL,"Riyadh, Ar Riya?, Saudi Arabia",3.69149369149369,43
2025-01-01 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/75398.html,وزير الدفاع الإسرائيلي السابق يعلن استقالته من الكنيست,GAZA,ISRAELI,"Gaza, Israel (general), Israel",-2.69299820466786,173
2025-01-01 22:00:00.000000 UTC,https://www.aljazeera.net/politics/2025/1/2/%D8%AE%D8%A8%D9%8A%D8%B1-%D8%B5%D8%AD%D9%81%D9%8A-%D8%AF%D9%88%D9%84%D9%8A-%D8%A5%D8%BA%D9%84%D8%A7%D9%82-%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A,خبير صحفي دولي: إغلاق مكتب الجزيرة في فلسطين يتناغم مع السياسة الإسرائيلية,PALESTINE,ISRAELI,Israel,-4.8,160
2025-01-01 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/75411.html,وزير الدفاع الإسرائيلي السابق يستقيل من الكنيست بعد شهرين من إقالته من منصبه,MINIST,ISRAELI,Israel,-12.2137404580152,110
2025-01-01 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/75435.html,محمد الباز يجيب عن السؤال الشائك.. هل اعترفت مصر بحكومة الجولاني؟ (فيديو),EGYPT,,Syria,-0.39682539682539,10
2025-01-01 22:15:00.000000 UTC,https://www.vetogate.com/5317728,"وزير الطيران يتفقد مطار القاهرة ويفتتح استراحة ""الميسان"" لدرجة رجال الأعمال",COMPANY,,"Cairo, Al Qahirah, Egypt",4.92610837438423,42
2025-01-01 22:15:00.000000 UTC,https://studio.dostor.org/168595,لبنان يسعى لانتخاب رئيس بعد عامين من الشغور الرئاسي وسط حالة من الضبابية,HOUSE OF REPRESENTATIVES,,Lebanon,-1.94174757281553,42
2025-01-01 22:15:00.000000 UTC,https://www.addustour.com/articles/1463780-%D9%8A%D9%82%D9%8A%D9%86-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A3%D9%86%D8%AC%D8%B2%D8%AA,يقين الحقيقة.. الحكومة أنجزت,,CITIZEN,Jordan,0.63291139240507,20
2025-01-01 22:45:00.000000 UTC,https://www.hespress.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%8A%D8%AD%D8%B7-%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-1491382.html,وزير خارجية سوريا يحط بالرياض,SYRIA,,"Riyadh, Ar Riya?, Saudi Arabia",4.91803278688525,42
2025-01-01 23:00:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=02012025&id=0423c725-bb66-48e9-b60b-d958c6490357,وفد سوري برئاسة وزير الخارجية يصل إلى الرياض - بوابة الشروق,SAUDI ARABIA,SAUDI ARABIA,"King Khalid International, Ar Riya?, Saudi Arabia",5.40540540540541,42
2025-01-01 23:15:00.000000 UTC,https://www.vetogate.com/5317670,وزيرة البيئة: نتطلع إلى مستقبل مستدام مع التركيز على الاستثمار الأخضر والطاقة المتجددة,EGYPTIAN,INVESTOR,Egypt,2.15827338129497,26
2025-01-01 23:30:00.000000 UTC,https://www.aljazeera.net/news/2025/1/2/%D8%AE%D8%A8%D8%B1%D8%A7%D8%A1-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D8%B3%D8%AA%D9%86%D8%AA%D8%AD%D8%B1-%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A7-%D8%A5%D8%B0%D8%A7,خبراء: حكومة نتنياهو ستنتحر سياسيا إذا تمسكت بمواصلة الحرب,,ISRAEL,"Jabaliya, Gaza Strip (general), Gaza Strip",-8.24372759856631,190
2025-01-01 23:45:00.000000 UTC,https://arabic.cnn.com/middle-east/article/2025/01/02/israels-former-defense-minister-yoav-gallant-announces-resignation-from-parliament,بعد إقالته من الحكومة.. وزير دفاع إسرائيل السابق يستقيل من الكنيست,MINIST,ISRAEL,Lebanon,-2.91970802919708,831
2025-01-02 19:15:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3213213&Language=ar,كونا : وزير الخارجية السعودي يبحث مع وزير خارجية الإدارة السورية الجديدة مستجدات الأوضاع في سوريا - الشؤون السياسية,SAUDI ARABIA,SYRIA,"Riyadh, Ar Riya?, Saudi Arabia",5.95238095238095,51
2025-01-02 19:15:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3213203&language=ar,كونا : وزير الدفاع السعودي يعقد جلسة مباحثات مع وفد الإدارة السورية الجديدة بالرياض - الشؤون السياسية,MINIST,SAUDI ARABIA,Syria,3.33333333333333,46
2025-01-02 19:15:00.000000 UTC,http://www.elbrqnews.com/New-News/77958.html,وزير الخارجية السعودي يجدد دعم المملكة لكل ما يحقق أمن سوريا,MINIST,UNITED KINGDOM,Syria,8.75,51
2025-01-02 19:15:00.000000 UTC,https://www.ammonnews.net/article/895248,صحيفة عمون : وزير الداخلية: 4600 سوري عادوا لبلدهم منذ 8 كانون أول,JORDAN,SYRIA,Jordan,-4.69798657718121,33
2025-01-02 19:15:00.000000 UTC,https://www.nile.eg/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%B4%D9%8A%D8%AE-%D8%A7%D9%84%D8%A3%D8%B2%D9%87%D8%B1-%D9%88%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%8A%D9%86%D8%A7%D9%82%D8%B4,النيل – قناة مصر الإخبارية | بالصور.. شيخ الأزهر ووزير التعليم يناقشان تعزيز تدريس اللغة العربية والتربية الدينية في المناهج,,COMMUNITY,Egypt,1.21951219512195,130
2025-01-02 19:15:00.000000 UTC,https://www.ammonnews.net/article/895244,صحيفة عمون : المومني: استمرار السياسة الاسرائيلية مع وصول ترامب سيشكل تحديًا للأردن,PARLIAMENT,,Syria,-0.53763440860215,20
2025-01-02 19:30:00.000000 UTC,https://3yonnews.com/1928595,وزير الخارجية السعودي يبحث مع نظيره السوري جهود دعم استقرار سوريا,SAUDI ARABIA,UNITED KINGDOM,Egypt,6.03448275862069,51
2025-01-02 20:00:00.000000 UTC,https://almadapaper.net/391215/,"الحكومة تدين الغارات ""الإسرائيلية"" وتدعو لتفادي التصعيد بالمنطقة",GOVERNMENT,,"Baghdad, Baghdad, Iraq",-4.96688741721855,111
2025-01-02 20:15:00.000000 UTC,https://www.almontasaf.net/news114641.html,جريمة جمعة رجب: البوابة الرئيسية للجرائم المستمرة ضد اليمنيين | المنتصف نت,COMMANDER,,Yemen,-6.05042016806727,190
2025-01-02 20:30:00.000000 UTC,https://www.albiladpress.com/news/2025/5925/arab-and-world/895564.html,وزير الخارجية السعودي يجدد دعم المملكة لكل ما يحقق أمن سوريا,SAUDI ARABIA,UNITED KINGDOM,Syria,8.58895705521472,51
2025-01-02 20:30:00.000000 UTC,https://www.elfagr.org/5101441,إعفاء الموبايل الشخصى.. الحكومة تجيب على أسئلة الرأى العام حول تطبيق الرسوم الجمركية على الهواتف القادمة من الخارج,EGYPTIAN,EGYPT,Egypt,-2.67379679144385,41
2025-01-02 20:45:00.000000 UTC,https://www.vetogate.com/5317920,بحضور وزيري البترول والثقافة.. تفاصيل جدول أعمال مجلس الشيوخ الأسبوع المقبل,EGYPT,VILLAGE,"Muhafazat Al Bahr Al Ahmar, Al Ba?r al A?mar, Egypt",0.73260073260074,20
2025-01-02 21:00:00.000000 UTC,https://akhbarelyom.com/news/newdetails/4523689/1/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%8A%D8%A4%D9%83%D8%AF-%D9%84%D9%88%D9%81%D8%AF-%D8%B3%D9%88%D8%B1%D9%8A-%D8%AF%D8%B9%D9%85-%D8%A7,وزير الدفاع السعودي يؤكد لوفد سوري دعم العملية السياسية في دمشق,SAUDI ARABIA,SYRIAN,"Abd Al Aziz, Al ?asakah, Syria",7.83132530120482,51
2025-01-02 21:00:00.000000 UTC,https://www.alanba.com.kw/1289685,وزير الدفاع السعودي يعقد جلسة مباحثات مع وفد الإدارة السورية الجديدة في الرياض,MINIST,SAUDI ARABIA,"Riyadh, Ar Riya?, Saudi Arabia",5.88235294117647,46
2025-01-02 21:00:00.000000 UTC,https://alahalygate.com/archives/239402,تحرك برلماني لوقف قرار الضريبة على أجهزة المحمول لحين ضبط المنظومة,,CITIZEN,Egypt,-4.82573726541555,41
2025-01-02 21:45:00.000000 UTC,http://www.elbrqnews.com/world/78290.html,رئيس الأركان يلتقي وزير الدفاع في الإدارة السورية الجديدة,,RIYADH,Syria,4.61538461538462,42
2025-01-02 22:15:00.000000 UTC,https://www.aljazeera.net/news/2025/1/2/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D9%8A%D8%A8%D8%AD%D8%AB-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6,وزير الخارجية السوري يبحث في الرياض سبل دعم العملية الانتقالية,SYRIAN,SYRIA,"Riyadh, Ar Riya?, Saudi Arabia",4.50236966824644,42
2025-01-02 22:45:00.000000 UTC,https://www.aljazeeramubasher.net/news/politics/2025/1/3/%D8%A3%D9%88%D9%84-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%88%D9%81%D8%AF-%D8%B3%D9%88%D8%B1%D9%8A-%D8%B1%D9%81%D9%8A%D8%B9-%D9%8A%D9%84%D8%AA%D9%82%D9%8A,أول زيارة خارجية.. وفد سوري رفيع يلتقي وزيري الدفاع والخارجية في السعودية,,SYRIA,"Riyadh, Ar Riya?, Saudi Arabia",5.83333333333334,43
2025-01-02 22:45:00.000000 UTC,http://www.elbrqnews.com/New-News/78378.html,رئيس جامعة المنصورة يشارك في احتفال السفارة السعودية في مصر باليوم العالمي للغة العربية,EGYPT,EGYPT,"Mansoura, Ad Daqahliyah, Egypt",6.55737704918033,51
2025-01-02 23:00:00.000000 UTC,http://www.elbrqnews.com/New-News/78397.html,رسوم جمركية على الهواتف المحمولة المستوردة.. الحكومة المصرية توضح,EGYPTIAN,,Egypt,0.53763440860215,10
2025-01-02 23:15:00.000000 UTC,https://www.al-binaa.com/archives/422644,برّي خلال لقائه جيفيرز: افتحوا الشباك حتى يسمع الجنرال صوت الـ MQ / وزير خارجيّة فرنسا والسفير البابوي في عين التينة - جريدة البناء | Al-binaa Newspaper,LEBANON,LEBANON,Lebanon,2.67379679144385,43
2025-01-02 23:30:00.000000 UTC,http://www.elbrqnews.com/New-News/78424.html,الحكومة العراقية تدين استهداف قوات الاحتلال خيام النازحين في قطاع غزة,IRAQ,GAZA,Iraq,-4.43686006825939,111
2025-01-03 21:45:00.000000 UTC,https://www.ammonnews.net/article/895394,صحيفة عمون : وزير الخارجية السوري: سأزور الأشقاء في الأردن هذا الأسبوع,JORDAN,,Syria,2.27272727272727,36
2025-01-03 21:45:00.000000 UTC,https://www.aljazeeramubasher.net/news/2025/1/3/%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AA%D8%B4%D8%A7%D8%B1%D9%83%D9%8A%D8%A9-%D9%88%D8%AE%D8%B7%D8%A9-%D8%AA%D9%86%D9%85%D9%88%D9%8A%D8%A9-%D9%88%D8%B2%D9%8A%D8%B1,حكومة تشاركية وخطة تنموية.. وزير الخارجية السوري يكشف تفاصيل عن مباحثاته في السعودية,SYRIA,GOVERNMENT,Syria,2.38095238095238,43
2025-01-03 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/80772.html,وزير الخارجية الأردني يجري اتصالا هاتفيا مع نظيره في الإدارة السورية الجديدة,MINIST,SYRIAN,Syria,2.25225225225225,41
2025-01-03 22:15:00.000000 UTC,https://26sep.net/index.php/local/95142-2025-01-03-19-44-59,وزير الخارجية يوجه رسالة لمجلس الأمن,CRIMINAL,GOVERNMENT,"Sanaa, San‘a', Yemen",-10.8843537414966,1121
2025-01-03 23:00:00.000000 UTC,https://aliwaa.com.lb/%d8%a3%d8%ae%d8%a8%d8%a7%d8%b1-%d9%84%d8%a8%d9%86%d8%a7%d9%86/%d9%86%d9%82%d8%b7%d8%a9-%d8%b3%d8%b7%d8%b1/%d9%86%d8%a7%d8%b7%d8%b1%d9%8a%d9%86%d9%83-%d9%8a%d8%a7-%d8%b1%d8%a6%d9%8a%d8%b3/,ناطرينك يا رئيس … | نقطة وسطر | لبنان | جريدة اللواء,,CITIZEN,Lebanon,-0.14430014430014,43
2025-01-03 23:15:00.000000 UTC,https://arabic.euronews.com/2025/01/03/german-french-foreign-ministers-visit-saydnaya-prison-syria,ألمانيا وفرنسا في زيارة تاريخية إلى سوريا: وزيرا الخارجية يتفقدان سجن صيدنايا سيء السمعة,MINIST,PRISON,"Damascus, Dimashq, Syria",-2.51256281407035,90
2025-01-03 23:30:00.000000 UTC,https://www.almasryalyoum.com/news/details/3343828,دعوة للعودة وترميم كنيس «إلياهو هانابي».. هل تفتح حكومة «الشرع» صفحة جديدة مع اليهود في سوريا؟ | المصري اليوم,SYRIAN,JEWISH,"Damascus, Dimashq, Syria",-3.42205323193917,51
2025-01-04 09:15:00.000000 UTC,https://www.albiladpress.com/news/2025/5927/arab-and-world/895747.html,لقطة لفتت الأنظار.. لمصافحة باردة بين الشرع ووزير فرنسي,GERMAN,MEDIA,Syria,0.5952380952381,10
2025-01-04 19:15:00.000000 UTC,https://www.almanar.com.lb/12994159,“تجمع أهالي شهداء وجرحى إنفجار المرفأ”: لا يجوز التعامل معنا بالسياسة والطائفية,,JUDGE,"Beirut, Beyrouth, Lebanon",-6.87285223367698,43
2025-01-04 22:00:00.000000 UTC,https://www.aljazeeramubasher.net/news/2025/1/4/%D8%B1%D8%AF%D9%88%D8%AF-%D9%81%D8%B9%D9%84-%D8%A7%D9%84%D8%A3%D8%B3%D9%8A%D8%B1%D8%A9-%D9%84%D9%8A%D8%B1%D9%8A-%D8%A3%D9%84%D8%A8%D8%A7%D8%AC-%D8%BA%D8%B2%D8%A9,فيديو الأسيرة الإسرائيلية لدى القسام يثير ردود فعل واسعة ويضغط على حكومة نتنياهو (شاهد),ISRAELI,ISRAEL,"Rafah, Shamal Sina', Egypt",-8.13308687615526,30
2025-01-04 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/83499.html,ضياء رشوان: إحنا مش أصحاب الحكومة ولا نسعى لتشكيلها,,MEDIA,"Minya, Al Minya, Egypt",5.62120811750106,42
2025-01-04 22:00:00.000000 UTC,https://sudantribune.net/article295454/,البرهان يجدد الترحيب بمبادرة الرئيس التركي للوساطة مع الإمارات - سودان تربيون,TURKISH,,Turkey,0.62992125984252,41
2025-01-04 22:00:00.000000 UTC,https://www.lebanondebate.com/news/679306,"""الانتخابات الرئاسية قد تعيدنا إلى الحرب الأهلية""... تحذيرٌ من السيد",LEBANESE,,Lebanon,-5.21472392638037,37
2025-01-04 22:15:00.000000 UTC,https://akhbarelyom.com/news/newdetails/4524951/1/%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%BA%D8%B2%D8%A9-%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%8F%D9%86%D9%81%D9%91%D8%B0-94-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AE%D9%84,حكومة غزة: جيش الاحتلال يُنفّذ 94 غارة خلال 72 ساعة ويقتل 184 شهيدًا,QATAR,ISRAEL,Qatar,-11.1747851002865,90
2025-01-04 22:45:00.000000 UTC,https://www.alwatanvoice.com/arabic/news/2025/01/04/1543209.html,وزير إسرائيلي: محادثات صفقة التبادل بالدوحة مستمرة وهناك احتمال لتحقيق تقدم,ISRAEL,PRISONER,"Gaza, Israel (general), Israel",-1.15830115830116,141
2025-01-04 22:45:00.000000 UTC,https://www.elfagr.org/5102272,وسائل إعلام: رئيسة الوزراء الإيطالية ستلتقي ترامب في فلوريدا,ITALIAN,FLORIDA,"Tehran, Tehran, Iran",-3.27868852459016,40
2025-01-04 23:15:00.000000 UTC,https://alkhabarnow.net/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A3%D8%AD%D8%AF-%D9%83%D9%88%D9%86%D8%B1%D8%A7%D8%AF-%D8%AA%D9%86%D8%A7%D8%B2%D9%84-%D8%B9%D9%86-500-%D8%A3%D9%84%D9%81-%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%85%D9%86-%D8%A3/6647/,رئيس أحد: كونراد تنازل عن 500 ألف دولار من أجل اللعب للزمالك.. وهذا موقفنا من فسخ التعاقد - صحيفة الخبر,EGYPT,,"Zamalek, Al Jizah, Egypt",-1.19047619047619,1621
2025-01-04 23:45:00.000000 UTC,https://www.fj-p.com/397602/%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9-%D8%A8%D9%8A%D9%88%D9%85%D9%87-%D8%A7%D9%84%D9%80456-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86/,العدوان على غزة بيومه الـ456..شهداء في خانيونس وأسيرة لدى “القسام ” :تهاجم حكومة الاحتلال وجولة جديدة من المحادثات,GAZA,ARMY,"Bureij, Yerushalayim, Israel",-6.69014084507042,130
2025-01-05 12:00:00.000000 UTC,http://arabic.news.cn/20250105/2647850ec41642b08ed53f6386694984/c.html,وزيرا خارجية مصر وأمريكا يبحثان هاتفيا الأوضاع في غزة وسوريا,,MALE,Egypt,1.3953488372093,41
2025-01-05 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/86806.html,مدبولى: الحكومة تُسهّل أى إجراءات للتوسع والتصنيع والشراكة مع الشركات العالمية,EGYPTIAN,,"Alamein, Matru?, Egypt",1.24740124740125,61
2025-01-05 22:15:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3213497&Language=ar,كونا : وزير الخارجية السعودي يبحث مع المبعوث الأمريكي إلى لبنان التطورات على الساحة اللبنانية - الشؤون السياسية,MINISTRY,LEBANESE,"Riyadh, Ar Riya?, Saudi Arabia",4.12371134020619,40
2025-01-05 22:15:00.000000 UTC,https://www.dostor.org/4915313,خالد داوود: سياسة ترامب ستختلف عن بايدن في التعامل مع الشرق الأوسط,JOE BIDEN,UKRAINE,"Baghdad, Baghdad, Iraq",-4.76190476190476,112
2025-01-05 22:15:00.000000 UTC,https://www.dostor.org/4915260,أسامة السعيد: الولايات المتحدة شريك رئيسي لإسرائيل ومتواطئة في هذه الجرائم ضد الإنسانية,UNITED STATES,ISRAEL,Israel,-2.23214285714285,50
2025-01-05 22:30:00.000000 UTC,https://stepagency-sy.net/2025/01/05/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D8%A8%D8%B9%D8%AF-%D9%84%D9%82%D8%A7%D8%A1-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9/,"وزير الخارجية الفرنسي بعد لقاء الشرع يتحدث عن تعهدات سورية بتسليم ""سلاح خطير"" | وكالة ستيب الإخبارية",FRANCE,EUROPEAN,"Damascus, Dimashq, Syria",-4.65116279069768,40
2025-01-05 22:30:00.000000 UTC,https://www.aleqt.com/2025/01/05/article_2755158.html,الحكومة المؤقتة في سورية ترفع رواتب القطاع العام 400%,SYRIAN,GOVERNMENT,Syria,1.35135135135136,71
2025-01-05 22:45:00.000000 UTC,https://www.aljazeeramubasher.net/news/2025/1/5/%D8%AA%D9%82%D9%8A%D9%8A%D9%85-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AD%D8%B0%D9%81-%D8%A7%D9%84%D9%85%D9%88%D8%B8%D9%81%D9%8A%D9%86-%D8%A7%D9%84%D9%88%D9%87%D9%85%D9%8A%D9%8A%D9%86,تقييم شامل لحذف الموظفين الوهميين.. وزير المالية السوري: نعتزم رفع رواتب القطاع العام 400%,SYRIA,INTERNATIONAL MONETARY FUND,"Damascus, Dimashq, Syria",-0.66334991708126,40
2025-01-05 22:45:00.000000 UTC,https://www.albawabhnews.com/5133382,وزير المالية: خطة طموحة لتوطين صناعة الهواتف المحمولة في مصر بالتعاون مع شركات عالمية,EGYPT,COMPANIES,"Wizarat Al Ittisalat, Al Qahirah, Egypt",1.16605616605617,50
2025-01-05 23:00:00.000000 UTC,https://alwasat.ly/news/arabic/463004,وزير الخارجية السوري يطالب برفع العقوبات الأميركية خلال زيارته لقطر,QATAR,SYRIA,"Damascus, Dimashq, Syria",-3.19767441860465,190
2025-01-05 23:15:00.000000 UTC,https://alrai.com/article/10862959/%D9%83%D8%AA%D8%A7%D8%A8/%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%A5%D8%B6%D8%B9%D8%A7%D9%81-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9,مسلسل إضعاف الحكومة,GOVERNMENT,,Jordan,-3.71057513914656,20
2025-01-05 23:45:00.000000 UTC,https://www.alwatanvoice.com/arabic/news/2025/01/05/1543238.html,ماذا بحث وزير الخارجية السوري مع نظيره القطري بالدوحة؟,SYRIAN,,"Damascus, Dimashq, Syria",2.35294117647059,90
2025-01-05 23:45:00.000000 UTC,https://www.dostor.org/4915275,الرئيس التنفيذي للبنك الأهلي: 130 مليون دولار استثمارات بأذون الخزانة مع بداية 2025,EGYPTIAN,,"National Bank, Al Qahirah, Egypt",5.14018691588785,70
2025-01-05 23:45:00.000000 UTC,https://jo24.net/article/521214,هآرتس: سياسة الانتقام الإسرائيلية لم تولد بعد 7 تشرين الأول؛ بل أصبحت علنية فقط #عاجل,CIVILIAN,,West Bank,-3.78854625550661,1383
2025-01-05 23:45:00.000000 UTC,https://www.mena.org.eg:443/news/dbcall/table/textnews/id/11015361,وزير الخارجية يبحث هاتفياً مع نظيره الفرنسي تعزيز العلاقات الثنائية والقضايا الإقليمية ذات الاهتمام المشترك - Welcome to Middle East News Agency,EGYPT,EGYPT,"Cairo, Al Qahirah, Egypt",2.53807106598985,10
2025-01-06 01:00:00.000000 UTC,http://www.elbrqnews.com/New-News/86989.html,الرئيس السيسى يستقبل نظيره البرازيلى لولا دا سيلفا فى القاهرة,EGYPT,TURKEY,"Cairo, Al Qahirah, Egypt",2.90193462308205,42
2025-01-06 01:15:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3213415&language=ar,كونا : وزير الخارجية المصري يبحث مع نظيره الأمريكي التطورات في غزة وسوريا - الشؤون السياسية,EGYPTIAN,EGYPT,"Wizarat Al Kharijiyah, Al Qahirah, Egypt",2.30414746543779,41
2025-01-06 22:15:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=06012025&id=73a79f66-1413-4e49-a8b2-65ecd3a5aba4,وزير الصحة: تحديد مناطق حمراء للمحافظات ذات معدلات الإنجاب الكبيرة,EGYPT,,"Cairo, Al Qahirah, Egypt",-0.95693779904306,43
2025-01-06 22:30:00.000000 UTC,https://jo24.net/article/521269,رئيس الموساد يؤجل زيارته للدوحة وعائلات الأسرى تطالب بصفقة شاملة,DOHA,HAMAS,"Doha, Ad Daw?ah, Qatar",-3.84615384615384,43
2025-01-06 22:45:00.000000 UTC,https://www.fj-p.com/397721/%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D9%88%D9%86-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D9%88%D8%B2%D9%8A%D8%B1%D8%A9-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%A3%D9%83/,مراقبون: زيارة وزيرة خارجية ألمانيا أكبر من موقعة المصافحة بل تآمر علني وكراهية للإسلام,SYRIA,ISRAEL,"Damascus, Dimashq, Syria",-3.46534653465346,40
2025-01-06 22:45:00.000000 UTC,https://shasha.ps/home/%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%AA%D9%81%D8%AA%D8%AD-%D8%AA%D8%AD%D9%82%D9%8A%D9%82%D8%A7-%D8%B6%D8%AF-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A8%D9%84%D8%AF%D9%8A%D8%A9,تركيا تفتح تحقيقا ضد رئيس بلدية بتهمة التمييز ضد السوريين,PROSECUTOR,SYRIAN,"Damascus, Dimashq, Syria",-5.62913907284768,90
2025-01-06 22:45:00.000000 UTC,http://www.elbrqnews.com/New-News/90140.html,المؤتمر: كلمة الرئيس السيسي في كاتدرائية ميلاد المسيح رسالة لتعزيز التلاحم الوطني,EGYPTIAN,MUSLIM,"Alexandria, Al Iskandariyah, Egypt",7.38255033557047,141
2025-01-06 23:00:00.000000 UTC,http://www.elbrqnews.com/New-News/90172.html,رئيس جامعة دمنهور يزور كنيستي المزرعة والإنجيلية لتقديم التهنئة بعيد الميلاد المجيد,EGYPT,,"Muhafazat Al Buhayrah, Al Bu?ayrah, Egypt",9.15331807780318,42
