trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-30,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5644.4,20905,18,0.28,0.27,0.27,0.28,0.28,90195.0,0.26,79000.0,0.0,1,0.4932275132275131,66.66666666666666,100.0,100.0,-0.001601928777503,-0.0030447356170066,0.0357142857142857,0.0878120244886357
2025-01-31,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5644.4,20905,18,0.28,0.27,0.27,0.28,0.28,90195.0,0.26,79000.0,0.0,1,-0.4263284778658167,66.66666666666666,100.0,100.0,-0.0012739514388899,-0.0026905787813833,0.0357142857142857,0.074616607396269
2025-02-01,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5644.4,20905,18,0.28,0.27,0.27,0.28,0.28,90195.0,0.26,79000.0,0.0,1,1.979833174955126,66.66666666666666,100.0,100.0,-0.0010024711714422,-0.0023529572593951,0.0357142857142857,0.074616607396269
2025-02-02,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,702.0,2600,3,0.27,0.27,0.27,0.27,0.27,29970.0,0.26,77000.0,-0.03636764417087483,0,-0.7726463063121417,50.0,50.0,83.3333333333334,-0.0015760695810323,-0.0021975797237225,0.0,0.0743778193573409
2025-02-03,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,63238.57,226819,108,0.28,0.27,0.27,0.28,0.29,74961.0,0.28,28000.0,0.03636764417087479,0,10.203771880093544,60.0,100.0,83.3333333333334,-0.0012097883397592,-0.0020000214469298,0.0357142857142857,0.074616607396269
2025-02-04,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,39097.65,143730,73,0.29,0.27,0.29,0.27,0.27,17600.0,0.26,89000.0,-0.03636764417087483,0,5.926803557508327,40.0,0.0,50.000000000000064,-0.0017067498932944,-0.0019413671362027,0.0740740740740739,0.074616607396269
2025-02-05,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,39295.64,150714,64,0.27,0.26,0.26,0.26,0.26,13208.0,0.25,30400.0,-0.037740327982847086,0,5.961880802211041,33.33333333333333,0.0,33.3333333333334,-0.0028743778922944,-0.0021279692874211,0.0384615384615384,0.0881319225741832
2025-02-06,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,7645.44,29403,21,0.27,0.25,0.25,0.27,0.27,45998.0,0.26,14947.0,0.03774032798284711,0,0.3545177521082843,50.0,50.000000000000064,16.666666666666753,-0.0029587089126814,-0.0022941172124731,0.0740740740740741,0.0881319225741832
2025-02-07,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,7645.44,29403,21,0.27,0.25,0.25,0.27,0.27,45998.0,0.26,14947.0,0.0,1,9.890940170940173,50.0,50.000000000000064,33.33333333333344,-0.002991062744464,-0.0024335063188713,0.0740740740740741,0.0881319225741832
2025-02-08,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,7645.44,29403,21,0.27,0.25,0.25,0.27,0.27,45998.0,0.26,14947.0,0.0,1,-0.8791016305397165,50.0,50.000000000000064,50.000000000000064,-0.0029823250030463,-0.0025432700557063,0.0740740740740741,0.0881319225741832
