trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-02-05,الاتصالات الأردنية,131206,JTEL,1,121457.31,40035,42,3.05,3.02,3.04,3.05,3.05,9758.0,3.03,5168.0,0.0065789710980425605,0,6.999211652526466,59.09090909090908,55.55555555555544,48.14814814814799,0.0224484030896672,0.0261037698108843,0.0098360655737704,0.0206191020464384
2025-02-06,الاتصالات الأردنية,131206,JTEL,1,91836.84,30227,55,3.05,3.03,3.05,3.04,3.04,357.0,3.03,1145.0,-0.0032840752011898846,0,5.048399397773659,50.0,44.44444444444456,44.444444444444365,0.020701451192516,0.0250233060872107,0.006578947368421,0.0199827811886497
2025-02-07,الاتصالات الأردنية,131206,JTEL,1,91836.84,30227,55,3.05,3.03,3.05,3.04,3.04,357.0,3.03,1145.0,0.0,1,-0.6438542224698645,50.0,44.44444444444456,48.14814814814815,0.0190968427124973,0.023838013412268,0.006578947368421,0.0192317754437845
2025-02-08,الاتصالات الأردنية,131206,JTEL,1,91836.84,30227,55,3.05,3.03,3.05,3.04,3.04,357.0,3.03,1145.0,0.0,1,0.133681638058449,50.0,44.44444444444456,44.44444444444456,0.017622042989263,0.022594819327667,0.006578947368421,0.0183522055346354
2025-02-09,الاتصالات الأردنية,131206,JTEL,1,23482.13,7731,16,3.05,3.03,3.03,3.05,3.05,7091.0,3.03,48558.0,0.0032840752011897975,0,-0.8781344702542742,57.89473684210522,55.55555555555544,48.14814814814815,0.0170634729156269,0.021488550045259,0.0065573770491803,0.0183461696176721
2025-02-10,الاتصالات الأردنية,131206,JTEL,1,32138.13,10551,24,3.05,3.03,3.03,3.05,3.05,2980.0,3.04,16332.0,0.0,0,-0.7353956711209889,50.0,50.0,49.99999999999997,0.0164313912577567,0.0204771182877585,0.0065573770491803,0.0182405975172169
2025-02-11,الاتصالات الأردنية,131206,JTEL,1,190452.38,62489,56,3.06,3.04,3.05,3.06,3.06,134.0,3.04,10200.0,0.0032733253449693297,0,1.073812426472862,52.941176470588296,62.50000000000028,56.01851851851854,0.0165466390613304,0.0196910224424729,0.0065359477124183,0.0161783708582611
2025-02-12,الاتصالات الأردنية,131206,JTEL,1,81330.19,26384,44,3.09,3.03,3.06,3.07,3.07,482.0,3.06,4866.0,0.0032626456348163694,0,-0.1144056132593411,62.50000000000001,75.0,62.50000000000006,0.0172460880349416,0.0192020355609666,0.019543973941368,0.0178134556559538
2025-02-13,الاتصالات الأردنية,131206,JTEL,1,93753.11,30655,34,3.08,3.04,3.04,3.07,3.07,4490.0,3.06,2092.0,0.0,0,0.0208660271847333,59.99999999999994,75.0,70.83333333333339,0.0175975527517606,0.0188811389991254,0.013029315960912,0.0190951802873028
2025-02-14,الاتصالات الأردنية,131206,JTEL,1,93753.11,30655,34,3.08,3.04,3.04,3.07,3.07,4490.0,3.06,2092.0,0.0,1,2.9925300643510617,59.99999999999994,75.0,75.0,0.0176723749344334,0.018639386186187,0.013029315960912,0.0200918924907511
2025-02-15,الاتصالات الأردنية,131206,JTEL,1,93753.11,30655,34,3.08,3.04,3.04,3.07,3.07,4490.0,3.06,2092.0,0.0,1,1.9171924439909849,59.99999999999994,75.0,75.0,0.0175296017164767,0.018417429292245,0.013029315960912,0.018975032097185
2025-02-16,الاتصالات الأردنية,131206,JTEL,1,328113.95,106612,105,3.09,3.05,3.06,3.05,3.07,6397.0,3.05,13959.0,-0.006535970979785533,0,0.7228135978137947,38.46153846153836,50.0,66.66666666666663,0.0156225332213089,0.0178584500780577,0.0131147540983606,0.018975032097185
2025-02-17,الاتصالات الأردنية,131206,JTEL,1,445095.24,144444,144,3.1,3.06,3.06,3.08,3.08,4368.0,3.07,2014.0,0.009788006366162944,0,4.472693965180703,61.53846153846165,77.77777777777783,67.59259259259257,0.0163435190644531,0.0175554638753368,0.0129870129870129,0.0207737167711746
